Timeline,filters,Count
2017-03-14 11:00,Others,0
2017-03-14 12:00,CMSProd,5651
2017-03-14 12:00,CMSPool,21507
2017-03-14 12:00,PhEDEx,4327
2017-03-14 12:00,LCGAdmin,327
2017-03-14 12:00,LIGO,8
2017-03-14 12:00,Others,0
2017-03-14 13:00,CMSProd,5580
2017-03-14 13:00,CMSPool,23292
2017-03-14 13:00,PhEDEx,4353
2017-03-14 13:00,LCGAdmin,327
2017-03-14 13:00,LIGO,8
2017-03-14 13:00,Others,0
2017-03-14 14:00,CMSProd,5270
2017-03-14 14:00,CMSPool,21543
2017-03-14 14:00,PhEDEx,3684
2017-03-14 14:00,LCGAdmin,369
2017-03-14 14:00,LIGO,4
2017-03-14 14:00,Others,0
2017-03-14 15:00,CMSProd,4369
2017-03-14 15:00,CMSPool,20318
2017-03-14 15:00,PhEDEx,3285
2017-03-14 15:00,LCGAdmin,316
2017-03-14 15:00,LIGO,8
2017-03-14 15:00,Others,0
2017-03-14 16:00,CMSProd,4288
2017-03-14 16:00,CMSPool,19337
2017-03-14 16:00,PhEDEx,3715
2017-03-14 16:00,LCGAdmin,323
2017-03-14 16:00,LIGO,4
2017-03-14 16:00,Others,0
2017-03-14 17:00,CMSProd,3909
2017-03-14 17:00,CMSPool,23039
2017-03-14 17:00,PhEDEx,2412
2017-03-14 17:00,LCGAdmin,324
2017-03-14 17:00,LIGO,8
2017-03-14 17:00,Others,0
2017-03-14 18:00,CMSProd,4034
2017-03-14 18:00,CMSPool,24730
2017-03-14 18:00,PhEDEx,5031
2017-03-14 18:00,LCGAdmin,335
2017-03-14 18:00,LIGO,0
2017-03-14 18:00,Others,0
2017-03-14 19:00,CMSProd,4249
2017-03-14 19:00,CMSPool,18814
2017-03-14 19:00,PhEDEx,2792
2017-03-14 19:00,LCGAdmin,333
2017-03-14 19:00,LIGO,0
2017-03-14 19:00,Others,0
2017-03-14 20:00,CMSProd,4031
2017-03-14 20:00,CMSPool,17045
2017-03-14 20:00,PhEDEx,1142
2017-03-14 20:00,LCGAdmin,376
2017-03-14 20:00,LIGO,0
2017-03-14 20:00,Others,0
2017-03-14 21:00,CMSProd,3412
2017-03-14 21:00,CMSPool,21302
2017-03-14 21:00,PhEDEx,2857
2017-03-14 21:00,LCGAdmin,337
2017-03-14 21:00,LIGO,0
2017-03-14 21:00,Others,0
2017-03-14 22:00,CMSProd,3039
2017-03-14 22:00,CMSPool,18394
2017-03-14 22:00,PhEDEx,5549
2017-03-14 22:00,LCGAdmin,296
2017-03-14 22:00,LIGO,0
2017-03-14 22:00,Others,0
2017-03-14 23:00,CMSProd,3432
2017-03-14 23:00,CMSPool,14084
2017-03-14 23:00,PhEDEx,2947
2017-03-14 23:00,LCGAdmin,147
2017-03-14 23:00,LIGO,0
2017-03-14 23:00,Others,0
2017-03-15 00:00,CMSProd,3625
2017-03-15 00:00,CMSPool,9097
2017-03-15 00:00,PhEDEx,6717
2017-03-15 00:00,LCGAdmin,174
2017-03-15 00:00,LIGO,0
2017-03-15 00:00,Others,0
2017-03-15 01:00,CMSProd,3667
2017-03-15 01:00,CMSPool,985
2017-03-15 01:00,PhEDEx,314
2017-03-15 01:00,LCGAdmin,159
2017-03-15 01:00,LIGO,0
2017-03-15 01:00,Others,0
2017-03-15 02:00,CMSProd,5363
2017-03-15 02:00,CMSPool,2180
2017-03-15 02:00,PhEDEx,535
2017-03-15 02:00,LCGAdmin,153
2017-03-15 02:00,LIGO,0
2017-03-15 02:00,Others,0
2017-03-15 03:00,CMSProd,4998
2017-03-15 03:00,CMSPool,3136
2017-03-15 03:00,PhEDEx,411
2017-03-15 03:00,LCGAdmin,293
2017-03-15 03:00,LIGO,0
2017-03-15 03:00,Others,0
2017-03-15 04:00,CMSProd,4587
2017-03-15 04:00,CMSPool,5549
2017-03-15 04:00,PhEDEx,228
2017-03-15 04:00,LCGAdmin,331
2017-03-15 04:00,LIGO,0
2017-03-15 04:00,Others,0
2017-03-15 05:00,CMSProd,5711
2017-03-15 05:00,CMSPool,7452
2017-03-15 05:00,PhEDEx,703
2017-03-15 05:00,LCGAdmin,297
2017-03-15 05:00,LIGO,0
2017-03-15 05:00,Others,0
2017-03-15 06:00,CMSProd,5641
2017-03-15 06:00,CMSPool,6393
2017-03-15 06:00,PhEDEx,390
2017-03-15 06:00,LCGAdmin,306
2017-03-15 06:00,LIGO,0
2017-03-15 06:00,Others,0
2017-03-15 07:00,CMSProd,5122
2017-03-15 07:00,CMSPool,9137
2017-03-15 07:00,PhEDEx,518
2017-03-15 07:00,LCGAdmin,304
2017-03-15 07:00,LIGO,28
2017-03-15 07:00,Others,0
2017-03-15 08:00,CMSProd,4803
2017-03-15 08:00,CMSPool,10711
2017-03-15 08:00,PhEDEx,448
2017-03-15 08:00,LCGAdmin,274
2017-03-15 08:00,LIGO,4
2017-03-15 08:00,Others,0
2017-03-15 09:00,CMSProd,5034
2017-03-15 09:00,CMSPool,7881
2017-03-15 09:00,PhEDEx,311
2017-03-15 09:00,LCGAdmin,295
2017-03-15 09:00,LIGO,4
2017-03-15 09:00,Others,0
2017-03-15 10:00,CMSProd,4898
2017-03-15 10:00,CMSPool,9780
2017-03-15 10:00,PhEDEx,367
2017-03-15 10:00,LCGAdmin,315
2017-03-15 10:00,LIGO,0
2017-03-15 10:00,Others,0
2017-03-15 11:00,CMSProd,4009
2017-03-15 11:00,CMSPool,12338
2017-03-15 11:00,PhEDEx,379
2017-03-15 11:00,LCGAdmin,297
2017-03-15 11:00,LIGO,8
2017-03-15 11:00,Others,0
2017-03-15 12:00,CMSProd,3911
2017-03-15 12:00,CMSPool,13652
2017-03-15 12:00,PhEDEx,296
2017-03-15 12:00,LCGAdmin,307
2017-03-15 12:00,LIGO,0
2017-03-15 12:00,Others,0
2017-03-15 13:00,CMSProd,3503
2017-03-15 13:00,CMSPool,12234
2017-03-15 13:00,PhEDEx,402
2017-03-15 13:00,LCGAdmin,314
2017-03-15 13:00,LIGO,4
2017-03-15 13:00,Others,0
2017-03-15 14:00,CMSProd,3234
2017-03-15 14:00,CMSPool,13003
2017-03-15 14:00,PhEDEx,160
2017-03-15 14:00,LCGAdmin,297
2017-03-15 14:00,LIGO,8
2017-03-15 14:00,Others,0
2017-03-15 15:00,CMSProd,2901
2017-03-15 15:00,CMSPool,14840
2017-03-15 15:00,PhEDEx,200
2017-03-15 15:00,LCGAdmin,289
2017-03-15 15:00,LIGO,0
2017-03-15 15:00,Others,0
2017-03-15 16:00,CMSProd,2568
2017-03-15 16:00,CMSPool,22761
2017-03-15 16:00,PhEDEx,188
2017-03-15 16:00,LCGAdmin,308
2017-03-15 16:00,LIGO,8
2017-03-15 16:00,Others,0
2017-03-15 17:00,CMSProd,2232
2017-03-15 17:00,CMSPool,19213
2017-03-15 17:00,PhEDEx,232
2017-03-15 17:00,LCGAdmin,317
2017-03-15 17:00,LIGO,0
2017-03-15 17:00,Others,0
2017-03-15 18:00,CMSProd,1857
2017-03-15 18:00,CMSPool,12728
2017-03-15 18:00,PhEDEx,239
2017-03-15 18:00,LCGAdmin,320
2017-03-15 18:00,LIGO,4
2017-03-15 18:00,Others,0
2017-03-15 19:00,CMSProd,1852
2017-03-15 19:00,CMSPool,11077
2017-03-15 19:00,PhEDEx,487
2017-03-15 19:00,LCGAdmin,365
2017-03-15 19:00,LIGO,4
2017-03-15 19:00,Others,0
2017-03-15 20:00,CMSProd,2011
2017-03-15 20:00,CMSPool,11554
2017-03-15 20:00,PhEDEx,911
2017-03-15 20:00,LCGAdmin,331
2017-03-15 20:00,LIGO,4
2017-03-15 20:00,Others,0
2017-03-15 21:00,CMSProd,2345
2017-03-15 21:00,CMSPool,10225
2017-03-15 21:00,PhEDEx,958
2017-03-15 21:00,LCGAdmin,345
2017-03-15 21:00,LIGO,4
2017-03-15 21:00,Others,0
2017-03-15 22:00,CMSProd,2635
2017-03-15 22:00,CMSPool,11288
2017-03-15 22:00,PhEDEx,489
2017-03-15 22:00,LCGAdmin,332
2017-03-15 22:00,LIGO,4
2017-03-15 22:00,Others,0
2017-03-15 23:00,CMSProd,3001
2017-03-15 23:00,CMSPool,10239
2017-03-15 23:00,PhEDEx,437
2017-03-15 23:00,LCGAdmin,327
2017-03-15 23:00,LIGO,8
2017-03-15 23:00,Others,0
2017-03-16 00:00,CMSProd,3484
2017-03-16 00:00,CMSPool,7180
2017-03-16 00:00,PhEDEx,639
2017-03-16 00:00,LCGAdmin,317
2017-03-16 00:00,LIGO,0
2017-03-16 00:00,Others,0
2017-03-16 01:00,CMSProd,3446
2017-03-16 01:00,CMSPool,3888
2017-03-16 01:00,PhEDEx,124
2017-03-16 01:00,LCGAdmin,341
2017-03-16 01:00,LIGO,8
2017-03-16 01:00,Others,0
2017-03-16 02:00,CMSProd,3567
2017-03-16 02:00,CMSPool,4996
2017-03-16 02:00,PhEDEx,415
2017-03-16 02:00,LCGAdmin,355
2017-03-16 02:00,LIGO,8
2017-03-16 02:00,Others,0
2017-03-16 03:00,CMSProd,4240
2017-03-16 03:00,CMSPool,10498
2017-03-16 03:00,PhEDEx,78
2017-03-16 03:00,LCGAdmin,347
2017-03-16 03:00,LIGO,0
2017-03-16 03:00,Others,0
2017-03-16 04:00,CMSProd,4376
2017-03-16 04:00,CMSPool,8411
2017-03-16 04:00,PhEDEx,206
2017-03-16 04:00,LCGAdmin,321
2017-03-16 04:00,LIGO,0
2017-03-16 04:00,Others,0
2017-03-16 05:00,CMSProd,3901
2017-03-16 05:00,CMSPool,8666
2017-03-16 05:00,PhEDEx,66
2017-03-16 05:00,LCGAdmin,356
2017-03-16 05:00,LIGO,0
2017-03-16 05:00,Others,0
2017-03-16 06:00,CMSProd,4052
2017-03-16 06:00,CMSPool,9893
2017-03-16 06:00,PhEDEx,78
2017-03-16 06:00,LCGAdmin,322
2017-03-16 06:00,LIGO,4
2017-03-16 06:00,Others,0
2017-03-16 07:00,CMSProd,4532
2017-03-16 07:00,CMSPool,10187
2017-03-16 07:00,PhEDEx,286
2017-03-16 07:00,LCGAdmin,344
2017-03-16 07:00,LIGO,4
2017-03-16 07:00,Others,0
2017-03-16 08:00,CMSProd,4081
2017-03-16 08:00,CMSPool,13131
2017-03-16 08:00,PhEDEx,284
2017-03-16 08:00,LCGAdmin,340
2017-03-16 08:00,LIGO,8
2017-03-16 08:00,Others,0
2017-03-16 09:00,CMSProd,4493
2017-03-16 09:00,CMSPool,12778
2017-03-16 09:00,PhEDEx,490
2017-03-16 09:00,LCGAdmin,313
2017-03-16 09:00,LIGO,0
2017-03-16 09:00,Others,0
2017-03-16 10:00,CMSProd,4475
2017-03-16 10:00,CMSPool,8693
2017-03-16 10:00,PhEDEx,476
2017-03-16 10:00,LCGAdmin,344
2017-03-16 10:00,LIGO,4
2017-03-16 10:00,Others,0
2017-03-16 11:00,CMSProd,5733
2017-03-16 11:00,CMSPool,6381
2017-03-16 11:00,PhEDEx,362
2017-03-16 11:00,LCGAdmin,349
2017-03-16 11:00,LIGO,4
2017-03-16 11:00,Others,0
2017-03-16 12:00,CMSProd,7010
2017-03-16 12:00,CMSPool,11781
2017-03-16 12:00,PhEDEx,350
2017-03-16 12:00,LCGAdmin,332
2017-03-16 12:00,LIGO,0
2017-03-16 12:00,Others,0
2017-03-16 13:00,CMSProd,4645
2017-03-16 13:00,CMSPool,6148
2017-03-16 13:00,PhEDEx,452
2017-03-16 13:00,LCGAdmin,333
2017-03-16 13:00,LIGO,0
2017-03-16 13:00,Others,0
2017-03-16 14:00,CMSProd,3843
2017-03-16 14:00,CMSPool,7460
2017-03-16 14:00,PhEDEx,103
2017-03-16 14:00,LCGAdmin,328
2017-03-16 14:00,LIGO,4
2017-03-16 14:00,Others,0
2017-03-16 15:00,CMSProd,4522
2017-03-16 15:00,CMSPool,8524
2017-03-16 15:00,PhEDEx,138
2017-03-16 15:00,LCGAdmin,345
2017-03-16 15:00,LIGO,8
2017-03-16 15:00,Others,0
2017-03-16 16:00,CMSProd,4956
2017-03-16 16:00,CMSPool,6488
2017-03-16 16:00,PhEDEx,189
2017-03-16 16:00,LCGAdmin,338
2017-03-16 16:00,LIGO,4
2017-03-16 16:00,Others,0
2017-03-16 17:00,CMSProd,4862
2017-03-16 17:00,CMSPool,7702
2017-03-16 17:00,PhEDEx,131
2017-03-16 17:00,LCGAdmin,303
2017-03-16 17:00,LIGO,8
2017-03-16 17:00,Others,0
2017-03-16 18:00,CMSProd,5167
2017-03-16 18:00,CMSPool,11477
2017-03-16 18:00,PhEDEx,183
2017-03-16 18:00,LCGAdmin,343
2017-03-16 18:00,LIGO,4
2017-03-16 18:00,Others,0
2017-03-16 19:00,CMSProd,5846
2017-03-16 19:00,CMSPool,7479
2017-03-16 19:00,PhEDEx,361
2017-03-16 19:00,LCGAdmin,356
2017-03-16 19:00,LIGO,0
2017-03-16 19:00,Others,0
2017-03-16 20:00,CMSProd,6657
2017-03-16 20:00,CMSPool,5958
2017-03-16 20:00,PhEDEx,131
2017-03-16 20:00,LCGAdmin,317
2017-03-16 20:00,LIGO,4
2017-03-16 20:00,Others,0
2017-03-16 21:00,CMSProd,6802
2017-03-16 21:00,CMSPool,9126
2017-03-16 21:00,PhEDEx,104
2017-03-16 21:00,LCGAdmin,328
2017-03-16 21:00,LIGO,4
2017-03-16 21:00,Others,0
2017-03-16 22:00,CMSProd,7351
2017-03-16 22:00,CMSPool,3819
2017-03-16 22:00,PhEDEx,278
2017-03-16 22:00,LCGAdmin,337
2017-03-16 22:00,LIGO,0
2017-03-16 22:00,Others,0
2017-03-16 23:00,CMSProd,6420
2017-03-16 23:00,CMSPool,4378
2017-03-16 23:00,PhEDEx,109
2017-03-16 23:00,LCGAdmin,323
2017-03-16 23:00,LIGO,0
2017-03-16 23:00,Others,0
2017-03-17 00:00,CMSProd,6058
2017-03-17 00:00,CMSPool,5375
2017-03-17 00:00,PhEDEx,201
2017-03-17 00:00,LCGAdmin,353
2017-03-17 00:00,LIGO,4
2017-03-17 00:00,Others,0
2017-03-17 01:00,CMSProd,5038
2017-03-17 01:00,CMSPool,4632
2017-03-17 01:00,PhEDEx,271
2017-03-17 01:00,LCGAdmin,325
2017-03-17 01:00,LIGO,8
2017-03-17 01:00,Others,0
2017-03-17 02:00,CMSProd,4261
2017-03-17 02:00,CMSPool,5555
2017-03-17 02:00,PhEDEx,348
2017-03-17 02:00,LCGAdmin,331
2017-03-17 02:00,LIGO,4
2017-03-17 02:00,Others,0
2017-03-17 03:00,CMSProd,4951
2017-03-17 03:00,CMSPool,8045
2017-03-17 03:00,PhEDEx,184
2017-03-17 03:00,LCGAdmin,318
2017-03-17 03:00,LIGO,8
2017-03-17 03:00,Others,0
2017-03-17 04:00,CMSProd,4503
2017-03-17 04:00,CMSPool,6458
2017-03-17 04:00,PhEDEx,588
2017-03-17 04:00,LCGAdmin,294
2017-03-17 04:00,LIGO,0
2017-03-17 04:00,Others,0
2017-03-17 05:00,CMSProd,4963
2017-03-17 05:00,CMSPool,7585
2017-03-17 05:00,PhEDEx,284
2017-03-17 05:00,LCGAdmin,326
2017-03-17 05:00,LIGO,8
2017-03-17 05:00,Others,0
2017-03-17 06:00,CMSProd,4764
2017-03-17 06:00,CMSPool,8681
2017-03-17 06:00,PhEDEx,450
2017-03-17 06:00,LCGAdmin,328
2017-03-17 06:00,LIGO,4
2017-03-17 06:00,Others,0
2017-03-17 07:00,CMSProd,5834
2017-03-17 07:00,CMSPool,8083
2017-03-17 07:00,PhEDEx,633
2017-03-17 07:00,LCGAdmin,310
2017-03-17 07:00,LIGO,8
2017-03-17 07:00,Others,0
2017-03-17 08:00,CMSProd,5861
2017-03-17 08:00,CMSPool,8879
2017-03-17 08:00,PhEDEx,322
2017-03-17 08:00,LCGAdmin,306
2017-03-17 08:00,LIGO,0
2017-03-17 08:00,Others,0
2017-03-17 09:00,CMSProd,5891
2017-03-17 09:00,CMSPool,9553
2017-03-17 09:00,PhEDEx,274
2017-03-17 09:00,LCGAdmin,311
2017-03-17 09:00,LIGO,4
2017-03-17 09:00,Others,0
2017-03-17 10:00,CMSProd,4655
2017-03-17 10:00,CMSPool,6866
2017-03-17 10:00,PhEDEx,433
2017-03-17 10:00,LCGAdmin,330
2017-03-17 10:00,LIGO,4
2017-03-17 10:00,Others,0
